Number	Identity File	URL	Country Code	Country	Region	Source	Main URL	Area	Comment	FORCE
0	info_0.xml	http://revistaucmaule.ucm.cl/oai	cl	Chille		URL CC Extension	revistaucmaule.ucm.cl			1
1	info_1.xml	http://www.arsboni.ubo.cl/index.php/arsbonietaequi/oai	cl	Chille		URL CC Extension	www.arsboni.ubo.cl			1
10	info_10.xml	http://aprendeenlinea.udea.edu.co/revistas/index.php/estudiospoliticos/oai	co	Colombia		URL CC Extension	aprendeenlinea.udea.edu.co			1
100	info_100.xml	http://revistas.ustabuca.edu.co/index.php/REVISTAM/oai	co	Colombia		URL CC Extension	revistas.ustabuca.edu.co			1
1000	info_1000.xml	https://jurnal.unimed.ac.id/2012/index.php/jpkm/oai	id	Indonesia		URL CC Extension	jurnal.unimed.ac.id			1
1001	info_1001.xml	http://jurnal.unissula.ac.id/index.php/PH/oai	id	Indonesia		URL CC Extension	jurnal.unissula.ac.id			1
1002	info_1002.xml	http://jurnal.unissula.ac.id/index.php/ua/oai	id	Indonesia		URL CC Extension	jurnal.unissula.ac.id			1
1003	info_1003.xml	http://jurnal.univ45sby.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	jurnal.univ45sby.ac.id			1
1004	info_1004.xml	http://jurnal.unma.ac.id/index.php/infotech/oai	id	Indonesia		URL CC Extension	jurnal.unma.ac.id			1
1005	info_1005.xml	http://jurnal.unma.ac.id/index.php/JE/oai	id	Indonesia		URL CC Extension	jurnal.unma.ac.id			1
1006	info_1006.xml	http://jurnal.unmer.ac.id/index.php/jtmi/oai	id	Indonesia		URL CC Extension	jurnal.unmer.ac.id			1
1007	info_1007.xml	http://jurnal.unmuhjember.ac.id/index.php/AGRIBEST/oai	id	Indonesia		URL CC Extension	jurnal.unmuhjember.ac.id			1
1008	info_1008.xml	http://jurnal.unmuhjember.ac.id/index.php/BB/oai	id	Indonesia		URL CC Extension	jurnal.unmuhjember.ac.id			1
1009	info_1009.xml	http://jurnal.unmuhjember.ac.id/index.php/BIOMA/oai	id	Indonesia		URL CC Extension	jurnal.unmuhjember.ac.id			1
101	info_101.xml	http://revistas.ustabuca.edu.co/index.php/TEMAS/oai	co	Colombia		URL CC Extension	revistas.ustabuca.edu.co			1
1010	info_1010.xml	http://jurnal.unmuhjember.ac.id/index.php/ELLITE/oai	id	Indonesia		URL CC Extension	jurnal.unmuhjember.ac.id			1
1011	info_1011.xml	http://jurnal.unmuhjember.ac.id/index.php/INSIGHT/oai	id	Indonesia		URL CC Extension	jurnal.unmuhjember.ac.id			1
1012	info_1012.xml	http://jurnal.unmuhjember.ac.id/index.php/tech-d/oai	id	Indonesia		URL CC Extension	jurnal.unmuhjember.ac.id			1
1013	info_1013.xml	http://jurnal.unmuhjember.ac.id/index.php/TIJHS/oai	id	Indonesia		URL CC Extension	jurnal.unmuhjember.ac.id			1
1014	info_1014.xml	http://jurnal.unpad.ac.id/teknotan/oai	id	Indonesia		URL CC Extension	jurnal.unpad.ac.id			1
1015	info_1015.xml	http://jurnal.unpad.ac.id/pjd/oai	id	Indonesia		URL CC Extension	jurnal.unpad.ac.id			1
1016	info_1016.xml	http://jurnal.unpad.ac.id/pjih/oai	id	Indonesia		URL CC Extension	jurnal.unpad.ac.id			1
1017	info_1017.xml	https://jurnal.uns.ac.id/jpk/oai	id	Indonesia		URL CC Extension	jurnal.uns.ac.id			1
1018	info_1018.xml	http://jurnal.unsyiah.ac.id/JDA/oai	id	Indonesia		URL CC Extension	jurnal.unsyiah.ac.id			1
1019	info_1019.xml	http://jurnal.unsyiah.ac.id/SKLJ/oai	id	Indonesia		URL CC Extension	jurnal.unsyiah.ac.id			1
102	info_102.xml	http://revistas.ustabuca.edu.co/index.php/USTASALUD_ODONTOLOGIA/oai	co	Colombia		URL CC Extension	revistas.ustabuca.edu.co			1
1021	info_1021.xml	http://jurnal.untan.ac.id/index.php/lb/oai	id	Indonesia		URL CC Extension	jurnal.untan.ac.id			1
1022	info_1022.xml	http://jurnal.untirta.ac.id/index.php/EduChemia/oai	id	Indonesia		URL CC Extension	jurnal.untirta.ac.id			1
1023	info_1023.xml	http://jurnal.untirta.ac.id/index.php/vanos/oai	id	Indonesia		URL CC Extension	jurnal.untirta.ac.id			1
1024	info_1024.xml	http://jurnal.untirta.ac.id/index.php/VOLT/oai	id	Indonesia		URL CC Extension	jurnal.untirta.ac.id			1
1025	info_1025.xml	http://jurnal.upnyk.ac.id/index.php/eksergi/oai	id	Indonesia		URL CC Extension	jurnal.upnyk.ac.id			1
1026	info_1026.xml	http://jurnal.ustjogja.ac.id/index.php/trihayu/oai	id	Indonesia		URL CC Extension	jurnal.ustjogja.ac.id			1
1027	info_1027.xml	http://jurnal.ut.ac.id/index.php/JMST/oai	id	Indonesia		URL CC Extension	jurnal.ut.ac.id			1
1028	info_1028.xml	http://jurnal.ut.ac.id/index.php/JOM/oai	id	Indonesia		URL CC Extension	jurnal.ut.ac.id			1
1029	info_1029.xml	http://jurnal.ut.ac.id/index.php/JP/oai	id	Indonesia		URL CC Extension	jurnal.ut.ac.id			1
103	info_103.xml	http://revistas.ustatunja.edu.co/index.php/ivestigium/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1030	info_1030.xml	http://jurnal.ut.ac.id/index.php/JPTJJ/oai	id	Indonesia		URL CC Extension	jurnal.ut.ac.id			1
1032	info_1032.xml	http://jurnalantropologi.fisip.unand.ac.id/index.php/jantro/oai	id	Indonesia		URL CC Extension	jurnalantropologi.fisip.unand.ac.id			1
1033	info_1033.xml	http://jurnalbhumi.stpn.ac.id/index.php/JB/oai	id	Indonesia		URL CC Extension	jurnalbhumi.stpn.ac.id			1
1036	info_1036.xml	http://jurnalfe.ustjogja.ac.id/index.php/akuntansi/oai	id	Indonesia		URL CC Extension	jurnalfe.ustjogja.ac.id			1
1037	info_1037.xml	http://jurnalfpk.uinsby.ac.id/index.php/jhsp/oai	id	Indonesia		URL CC Extension	jurnalfpk.uinsby.ac.id			1
1038	info_1038.xml	http://jurnaliainpontianak.or.id/index.php/alalbab/oai	id	Indonesia		URL CC Extension	jurnaliainpontianak.or.id			1
1039	info_1039.xml	http://jurnaliainpontianak.or.id/index.php/alhikmah/oai	id	Indonesia		URL CC Extension	jurnaliainpontianak.or.id			1
104	info_104.xml	http://revistas.ustatunja.edu.co/index.php/ingeniomagno/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1040	info_1040.xml	http://jurnaliainpontianak.or.id/index.php/Almaslahah/oai	id	Indonesia		URL CC Extension	jurnaliainpontianak.or.id			1
1041	info_1041.xml	http://jurnaliainpontianak.or.id/index.php/index/oai	id	Indonesia		URL CC Extension	jurnaliainpontianak.or.id			1
1042	info_1042.xml	http://jurnaliainpontianak.or.id/index.php/khatulistiwa/oai	id	Indonesia		URL CC Extension	jurnaliainpontianak.or.id			1
1043	info_1043.xml	http://jurnaliainpontianak.or.id/index.php/raheema/oai	id	Indonesia		URL CC Extension	jurnaliainpontianak.or.id			1
1044	info_1044.xml	http://jurnalius.ac.id/ojs/index.php/index/oai	id	Indonesia		URL CC Extension	jurnalius.ac.id			1
1045	info_1045.xml	http://jurnalmiqotojs.uinsu.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	jurnalmiqotojs.uinsu.ac.id			1
1046	info_1046.xml	http://jurnalmka.fk.unand.ac.id/index.php/art/oai	id	Indonesia		URL CC Extension	jurnalmka.fk.unand.ac.id			1
1047	info_1047.xml	http://jurnalnasional.ump.ac.id/index.php/PHARMACY/oai	id	Indonesia		URL CC Extension	jurnalnasional.ump.ac.id			1
1048	info_1048.xml	http://jurnal-p2kp.id/index.php/jp2kp/oai	id	Indonesia		URL CC Extension	jurnal-p2kp.id			1
1049	info_1049.xml	http://jurnalppkm.unsiq.ac.id/index.php/ppkm/oai	id	Indonesia		URL CC Extension	jurnalppkm.unsiq.ac.id			1
105	info_105.xml	http://revistas.ustatunja.edu.co/index.php/iaveritatem/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1051	info_1051.xml	http://jurnalsosekpu.pu.go.id/index.php/sosekpu/oai	id	Indonesia		URL CC Extension	jurnalsosekpu.pu.go.id			1
1052	info_1052.xml	http://jurnaltarbiyah.uinsu.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	jurnaltarbiyah.uinsu.ac.id			1
1053	info_1053.xml	http://jurnaltarbiyah.uinsu.ac.id/index.php/tarbiyah/oai	id	Indonesia		URL CC Extension	jurnaltarbiyah.uinsu.ac.id			1
1054	info_1054.xml	https://jutei.ukdw.ac.id/index.php/jurnal/oai	id	Indonesia		URL CC Extension	jutei.ukdw.ac.id			1
1055	info_1055.xml	http://kinetik.umm.ac.id/index.php/kinetik/oai	id	Indonesia		URL CC Extension	kinetik.umm.ac.id			1
1056	info_1056.xml	http://kinetik.umm.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	kinetik.umm.ac.id			1
1057	info_1057.xml	http://kjie.ppj.unp.ac.id/index.php/kjie/oai	id	Indonesia		URL CC Extension	kjie.ppj.unp.ac.id			1
1058	info_1058.xml	http://lonsuit.unismuhluwuk.ac.id/index.php/glasser/oai	id	Indonesia		URL CC Extension	lonsuit.unismuhluwuk.ac.id			1
106	info_106.xml	http://revistas.ustatunja.edu.co/index.php/lingenieux/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1062	info_1062.xml	http://maraji.kopertais4.or.id/index.php/index/oai	id	Indonesia		URL CC Extension	maraji.kopertais4.or.id			1
1064	info_1064.xml	http://mudarrisa.iainsalatiga.ac.id/index.php/mudarrisa/oai	id	Indonesia		URL CC Extension	mudarrisa.iainsalatiga.ac.id			1
1065	info_1065.xml	http://ojs.ikipmataram.ac.id/index.php/lumbunginovasi/oai	id	Indonesia		URL CC Extension	ojs.ikipmataram.ac.id			1
1066	info_1066.xml	http://ojs.pps-ibrahimy.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	ojs.pps-ibrahimy.ac.id			1
1067	info_1067.xml	http://ojs.pps-ibrahimy.ac.id/index.php/istidlal/oai	id	Indonesia		URL CC Extension	ojs.pps-ibrahimy.ac.id			1
1068	info_1068.xml	http://ojs.pps-ibrahimy.ac.id/index.php/jpii/oai	id	Indonesia		URL CC Extension	ojs.pps-ibrahimy.ac.id			1
107	info_107.xml	http://revistas.ustatunja.edu.co/index.php/piuris/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1070	info_1070.xml	http://ojs.stiami.ac.id/index.php/lugas/oai	id	Indonesia		URL CC Extension	ojs.stiami.ac.id			1
1071	info_1071.xml	http://ojs.stiemahardhika.ac.id/index.php/mahardika/oai	id	Indonesia		URL CC Extension	ojs.stiemahardhika.ac.id			1
1072	info_1072.xml	http://ojs.stikesindramayu.ac.id/index.php/JKIH/oai	id	Indonesia		URL CC Extension	ojs.stikesindramayu.ac.id			1
1073	info_1073.xml	http://ojs.stiperkutim.ac.id/index.php/jpt/oai	id	Indonesia		URL CC Extension	ojs.stiperkutim.ac.id			1
1074	info_1074.xml	https://ojs.stkippgri-lubuklinggau.ac.id/index.php/SIBISA/oai	id	Indonesia		URL CC Extension	ojs.stkippgri-lubuklinggau.ac.id			1
1075	info_1075.xml	http://ojs.sttjaffray.ac.id/index.php/JJV71/oai	id	Indonesia		URL CC Extension	ojs.sttjaffray.ac.id			1
1076	info_1076.xml	http://ojs.uajy.ac.id/index.php/jik/oai	id	Indonesia		URL CC Extension	ojs.uajy.ac.id			1
1077	info_1077.xml	http://ojs.uajy.ac.id/index.php/jik/oai	id	Indonesia		URL CC Extension	ojs.uajy.ac.id			1
1078	info_1078.xml	http://ojs.umpalangkaraya.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	ojs.umpalangkaraya.ac.id			1
1079	info_1079.xml	http://ojs.umsida.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	ojs.umsida.ac.id			1
108	info_108.xml	http://revistas.ustatunja.edu.co/index.php/qdisputatae/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1080	info_1080.xml	http://ojs.umsida.ac.id/index.php/rechtsidee/oai	id	Indonesia		URL CC Extension	ojs.umsida.ac.id			1
1089	info_1089.xml	http://ojs.unik-kediri.ac.id/index.php/ekonika/oai	id	Indonesia		URL CC Extension	ojs.unik-kediri.ac.id			1
109	info_109.xml	http://revistas.ustatunja.edu.co/index.php/index/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1090	info_1090.xml	http://ojs.unik-kediri.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	ojs.unik-kediri.ac.id			1
1091	info_1091.xml	http://ojs.unik-kediri.ac.id/index.php/ukarst/oai	id	Indonesia		URL CC Extension	ojs.unik-kediri.ac.id			1
1092	info_1092.xml	https://ojs.unikom.ac.id/index.php/visualita/oai	id	Indonesia		URL CC Extension	ojs.unikom.ac.id			1
1093	info_1093.xml	http://ojs.unimal.ac.id/index.php/jompe/oai	id	Indonesia		URL CC Extension	ojs.unimal.ac.id			1
1096	info_1096.xml	http://ojs.unm.ac.id/ijole/oai	id	Indonesia		URL CC Extension	ojs.unm.ac.id			1
1098	info_1098.xml	http://openjournal.unpam.ac.id/index.php/informatika/oai	id	Indonesia		URL CC Extension	openjournal.unpam.ac.id			1
1099	info_1099.xml	http://openjournal.unpam.ac.id/index.php/JTSI/oai	id	Indonesia		URL CC Extension	openjournal.unpam.ac.id			1
11	info_11.xml	http://aprendeenlinea.udea.edu.co/revistas/index.php/lecturasdeeconomia/oai	co	Colombia		URL CC Extension	aprendeenlinea.udea.edu.co			1
110	info_110.xml	http://revistas.ustatunja.edu.co/index.php/tarquitectura/oai	co	Colombia		URL CC Extension	revistas.ustatunja.edu.co			1
1101	info_1101.xml	https://p3m.sinus.ac.id/jurnal/index.php/e-jurnal_SINUS/oai	id	Indonesia		URL CC Extension	p3m.sinus.ac.id			1
1102	info_1102.xml	https://p3m.sinus.ac.id/jurnal/index.php/e-jurnal_SINUS/oai	id	Indonesia		URL CC Extension	p3m.sinus.ac.id			1
1103	info_1103.xml	https://p3m.sinus.ac.id/jurnal/index.php/TIKomSiN/oai	id	Indonesia		URL CC Extension	p3m.sinus.ac.id			1
1104	info_1104.xml	https://p3m.sinus.ac.id/jurnal/index.php/index/oai	id	Indonesia		URL CC Extension	p3m.sinus.ac.id			1
1105	info_1105.xml	http://pasca.um.ac.id/conferences/index.php/ice/oai	id	Indonesia		URL CC Extension	pasca.um.ac.id			1
1106	info_1106.xml	https://ppjp.ulm.ac.id/journal/index.php/es/oai	id	Indonesia		URL CC Extension	ppjp.ulm.ac.id			1
1109	info_1109.xml	http://proceeding.umpalangkaraya.ac.id/index.php/index/index/oai	id	Indonesia		URL CC Extension	proceeding.umpalangkaraya.ac.id			1
111	info_111.xml	http://revistas.utch.edu.co/ojs5/index.php/revinvestigacion/oai	co	Colombia		URL CC Extension	revistas.utch.edu.co			1
1110	info_1110.xml	http://publication.petra.ac.id/index.php/teknik-mesin/oai	id	Indonesia		URL CC Extension	publication.petra.ac.id			1
1111	info_1111.xml	http://publikasi.dinus.ac.id/index.php/andharupa/oai	id	Indonesia		URL CC Extension	publikasi.dinus.ac.id			1
1112	info_1112.xml	http://publikasi.dinus.ac.id/index.php/jrllc/oai	id	Indonesia		URL CC Extension	publikasi.dinus.ac.id			1
1114	info_1114.xml	http://publikasi.mercubuana.ac.id/index.php/profita/oai	id	Indonesia		URL CC Extension	publikasi.mercubuana.ac.id			1
1115	info_1115.xml	http://publikasi.mercubuana.ac.id/index.php/Jurnal_Mix/oai	id	Indonesia		URL CC Extension	publikasi.mercubuana.ac.id			1
1116	info_1116.xml	http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/oai	id	Indonesia		URL CC Extension	publishing-widyagama.ac.id			1
1117	info_1117.xml	http://publishing-widyagama.ac.id/ejournal-v2/index.php/yuridika/oai	id	Indonesia		URL CC Extension	publishing-widyagama.ac.id			1
1118	info_1118.xml	http://ced.petra.ac.id/index.php/civ/oai	id	Indonesia		URL CC Extension	ced.petra.ac.id			1
1119	info_1119.xml	http://dimensi.petra.ac.id/index.php/ars/oai	id	Indonesia		URL CC Extension	dimensi.petra.ac.id			1
112	info_112.xml	http://revistas.utch.edu.co/ojs5/index.php/Bioneotropical/oai	co	Colombia		URL CC Extension	revistas.utch.edu.co			1
1120	info_1120.xml	http://puslit2.petra.ac.id/ejournal/index.php/tek/oai	id	Indonesia		URL CC Extension	puslit2.petra.ac.id			1
1121	info_1121.xml	http://puslit2.petra.ac.id/ejournal/index.php/tik/oai	id	Indonesia		URL CC Extension	puslit2.petra.ac.id			1
1122	info_1122.xml	http://jurnalakuntansi.petra.ac.id/index.php/aku/oai	id	Indonesia		URL CC Extension	jurnalakuntansi.petra.ac.id			1
1123	info_1123.xml	http://puslit2.petra.ac.id/ejournal/index.php/jiw/oai	id	Indonesia		URL CC Extension	puslit2.petra.ac.id			1
1124	info_1124.xml	http://jurnalinformatika.petra.ac.id/index.php/inf/oai	id	Indonesia		URL CC Extension	jurnalinformatika.petra.ac.id			1
1125	info_1125.xml	http://puslit2.petra.ac.id/ejournal/index.php/jkw/oai	id	Indonesia		URL CC Extension	puslit2.petra.ac.id			1
1126	info_1126.xml	http://jurnalmanajemen.petra.ac.id/index.php/man/oai	id	Indonesia		URL CC Extension	jurnalmanajemen.petra.ac.id			1
1127	info_1127.xml	http://jurnalpemasaran.petra.ac.id/index.php/mar/oai	id	Indonesia		URL CC Extension	jurnalpemasaran.petra.ac.id			1
1128	info_1128.xml	http://jurnalperhotelan.petra.ac.id/index.php/hot/oai	id	Indonesia		URL CC Extension	jurnalperhotelan.petra.ac.id			1
1129	info_1129.xml	http://jurnalelektro.petra.ac.id/index.php/elk/oai	id	Indonesia		URL CC Extension	jurnalelektro.petra.ac.id			1
113	info_113.xml	http://revistas.utp.edu.co/index.php/index/oai	co	Colombia		URL CC Extension	revistas.utp.edu.co			1
1130	info_1130.xml	http://jurnalindustri.petra.ac.id/index.php/ind/oai	id	Indonesia		URL CC Extension	jurnalindustri.petra.ac.id			1
1131	info_1131.xml	http://jurnalmesin.petra.ac.id/index.php/mes/oai	id	Indonesia		URL CC Extension	jurnalmesin.petra.ac.id			1
1132	info_1132.xml	http://puslit2.petra.ac.id/ejournal/index.php/jts/oai	id	Indonesia		URL CC Extension	puslit2.petra.ac.id			1
1133	info_1133.xml	http://puslit2.petra.ac.id/ejournal/index.php/ing/oai	id	Indonesia		URL CC Extension	puslit2.petra.ac.id			1
1134	info_1134.xml	http://puslit2.petra.ac.id/ejournal/index.php/nep/oai	id	Indonesia		URL CC Extension	puslit2.petra.ac.id			1
1135	info_1135.xml	http://nirmana.petra.ac.id/index.php/dkv/oai	id	Indonesia		URL CC Extension	nirmana.petra.ac.id			1
1136	info_1136.xml	http://scriptura.petra.ac.id/index.php/iko/oai	id	Indonesia		URL CC Extension	scriptura.petra.ac.id			1
1137	info_1137.xml	http://religio.uinsby.ac.id/index.php/religio/oai	id	Indonesia		URL CC Extension	religio.uinsby.ac.id			1
1138	info_1138.xml	http://repo.isi-dps.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repo.isi-dps.ac.id			1
1139	info_1139.xml	http://repo.unand.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repo.unand.ac.id			1
1140	info_1140.xml	http://repository.fe.unj.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.fe.unj.ac.id			1
1141	info_1141.xml	http://repository.nscpolteksby.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.nscpolteksby.ac.id			1
1142	info_1142.xml	http://repository.petra.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.petra.ac.id			1
1143	info_1143.xml	http://repository.poltekeskupang.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.poltekeskupang.ac.id			1
1144	info_1144.xml	http://repository.radenintan.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.radenintan.ac.id			1
1145	info_1145.xml	http://repository.uinjkt.ac.id/oai/request	id	Indonesia		URL CC Extension	repository.uinjkt.ac.id			1
1146	info_1146.xml	http://repository.uinsu.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.uinsu.ac.id			1
1147	info_1147.xml	http://repository.uin-suska.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.uin-suska.ac.id			1
1148	info_1148.xml	http://repository.uir.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.uir.ac.id			1
1149	info_1149.xml	http://repository.unair.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.unair.ac.id			1
115	info_115.xml	http://revistasum.umanizales.edu.co/ojs/index.php/index/oai	co	Colombia		URL CC Extension	revistasum.umanizales.edu.co			1
1150	info_1150.xml	http://repository.unand.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.unand.ac.id			1
1151	info_1151.xml	http://repository.unpas.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.unpas.ac.id			1
1152	info_1152.xml	http://repository.upy.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.upy.ac.id			1
1153	info_1153.xml	http://repository.usu.ac.id/oai/request	id	Indonesia		URL CC Extension	repository.usu.ac.id			1
1154	info_1154.xml	http://repository.warmadewa.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	repository.warmadewa.ac.id			1
1155	info_1155.xml	http://repository.widyatama.ac.id:8080/oai/request	id	Indonesia		URL CC Extension	repository.widyatama.ac.id:8080			1
1158	info_1158.xml	http://riset.unisma.ac.id/index.php/yur/oai	id	Indonesia		URL CC Extension	riset.unisma.ac.id			1
1159	info_1159.xml	http://samarinda.lan.go.id/jba/index.php/jba/oai	id	Indonesia		URL CC Extension	samarinda.lan.go.id			1
116	info_116.xml	http://tesis.udea.edu.co/oai/request	ww	Global		ZZ Needs Checking	tesis.udea.edu.co			1
1160	info_1160.xml	http://scholar.unand.ac.id/cgi/oai2	id	Indonesia		URL CC Extension	scholar.unand.ac.id			1
1161	info_1161.xml	http://senatik.stta.ac.id/index.php/senatik/oai	id	Indonesia		URL CC Extension	senatik.stta.ac.id			1
1162	info_1162.xml	http://sistemasi.ftik.unisi.ac.id/index.php/stmsi/oai	id	Indonesia		URL CC Extension	sistemasi.ftik.unisi.ac.id			1
1164	info_1164.xml	http://stipas.ac.id/ojs/index.php/SEPAKAT/oai	id	Indonesia		URL CC Extension	stipas.ac.id			1
1166	info_1166.xml	http://teknosi.fti.unand.ac.id/index.php/teknosi/oai	id	Indonesia		URL CC Extension	teknosi.fti.unand.ac.id			1
1167	info_1167.xml	http://teosofi.uinsby.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	teosofi.uinsby.ac.id			1
1168	info_1168.xml	http://teosofi.uinsby.ac.id/index.php/teosofi/oai	id	Indonesia		URL CC Extension	teosofi.uinsby.ac.id			1
1169	info_1169.xml	http://teras.unimal.ac.id/index.php/teras/oai	id	Indonesia		URL CC Extension	teras.unimal.ac.id			1
117	info_117.xml	http://vitela.javerianacali.edu.co/oai/request	co	Colombia		URL CC Extension	vitela.javerianacali.edu.co			1
1170	info_1170.xml	http://trilogi.ac.id/journal/ks/index.php/JISA/oai	id	Indonesia		URL CC Extension	trilogi.ac.id			1
1174	info_1174.xml	http://widyariset.pusbindiklat.lipi.go.id/index.php/widyariset/oai	id	Indonesia		URL CC Extension	widyariset.pusbindiklat.lipi.go.id			1
1175	info_1175.xml	http://www.aljamiah.or.id/index.php/AJIS/oai	id	Indonesia		URL CC Extension	www.aljamiah.or.id			1
1176	info_1176.xml	http://www.ejurnal.stfkledalero.ac.id/index.php/JLe/oai	id	Indonesia		URL CC Extension	www.ejurnal.stfkledalero.ac.id			1
1177	info_1177.xml	http://www.journal.uad.ac.id/index.php/index/oai	id	Indonesia		URL CC Extension	www.journal.uad.ac.id			1
1178	info_1178.xml	http://www.jurnal.stmikasia.ac.id/index.php/jitika/oai	id	Indonesia		URL CC Extension	www.jurnal.stmikasia.ac.id			1
1179	info_1179.xml	http://www.jurnal.umb.ac.id/index.php/JSAI/oai	id	Indonesia		URL CC Extension	www.jurnal.umb.ac.id			1
118	info_118.xml	http://bdigital.unal.edu.co/cgi/oai2	co	Colombia		URL CC Extension	bdigital.unal.edu.co			1
1180	info_1180.xml	http://www.ojs.stikosa-aws.ac.id/index.php/spektrum/oai	id	Indonesia		URL CC Extension	www.ojs.stikosa-aws.ac.id			1
1182	info_1182.xml	http://www.politeknikmeta.ac.id/meta/ojs/index.php/inkofar/oai	id	Indonesia		URL CC Extension	www.politeknikmeta.ac.id			1
1183	info_1183.xml	http://www.trijurnal.lemlit.trisakti.ac.id/index.php/imar/oai	id	Indonesia		URL CC Extension	www.trijurnal.lemlit.trisakti.ac.id			1
1184	info_1184.xml	http://www.trijurnal.lemlit.trisakti.ac.id/index.php/jasa/oai	id	Indonesia		URL CC Extension	www.trijurnal.lemlit.trisakti.ac.id			1
1185	info_1185.xml	http://www.trijurnal.lemlit.trisakti.ac.id/index.php/mraai/oai	id	Indonesia		URL CC Extension	www.trijurnal.lemlit.trisakti.ac.id			1
1186	info_1186.xml	http://www.trijurnal.lemlit.trisakti.ac.id/index.php/mrbm/oai	id	Indonesia		URL CC Extension	www.trijurnal.lemlit.trisakti.ac.id			1
1187	info_1187.xml	https://www.unisbank.ac.id/ojs/index.php/fti1/oai	id	Indonesia		URL CC Extension	www.unisbank.ac.id			1
1188	info_1188.xml	https://www.unisbank.ac.id/ojs/index.php/fe2/oai	id	Indonesia		URL CC Extension	www.unisbank.ac.id			1
1189	info_1189.xml	http://www.univ-tridinanti.ac.id/ejournal/index.php/turbulen/oai	id	Indonesia		URL CC Extension	www.univ-tridinanti.ac.id			1
1191	info_1191.xml	http://cora.ucc.ie/oai/request	ie	Ireland		URL CC Extension	cora.ucc.ie			1
1192	info_1192.xml	http://doras.dcu.ie/cgi/oai2	ie	Ireland		URL CC Extension	doras.dcu.ie			1
1194	info_1194.xml	https://epubs.rcsi.ie/do/oai/	ie	Ireland		URL CC Extension	epubs.rcsi.ie			1
1196	info_1196.xml	http://ulir.ul.ie/oai/request	ie	Ireland		URL CC Extension	ulir.ul.ie			1
1198	info_1198.xml	http://annals-nams.in/index.php/annals/oai	in	India		URL CC Extension	annals-nams.in			1
12	info_12.xml	http://aprendeenlinea.udea.edu.co/revistas/index.php/pensarh/oai	co	Colombia		URL CC Extension	aprendeenlinea.udea.edu.co			1
1200	info_1200.xml	http://bjohns.in/journal/index.php/bjohns/oai	in	India		URL CC Extension	bjohns.in			1
1202	info_1202.xml	http://dspace.library.iitb.ac.in/oai/request	in	India		URL CC Extension	dspace.library.iitb.ac.in			1
1204	info_1204.xml	http://dspace.nehu.ac.in:8080/oai/request	in	India		URL CC Extension	dspace.nehu.ac.in:8080			1
1205	info_1205.xml	https://e-journal.sospublication.co.in/index.php/jalrb/oai	co	Colombia		URL CC Extension	e-journal.sospublication.co.in			1
1207	info_1207.xml	http://eprints.cmfri.org.in/cgi/oai2	in	India		URL CC Extension	eprints.cmfri.org.in			1
1208	info_1208.xml	http://eprints.iisc.ac.in/cgi/oai2	in	India		URL CC Extension	eprints.iisc.ac.in			1
1210	info_1210.xml	http://epubs.icar.org.in/ejournal/index.php/IPPJ/oai	in	India		URL CC Extension	epubs.icar.org.in			1
1212	info_1212.xml	http://ethesis.nitrkl.ac.in/cgi/oai2	in	India		URL CC Extension	ethesis.nitrkl.ac.in			1
1214	info_1214.xml	https://www.ijam.co.in/index.php/index/oai	in	India		URL CC Extension	www.ijam.co.in			1
1216	info_1216.xml	http://ijcb.in/ijcb/v1/index.php/index/oai	in	India		URL CC Extension	ijcb.in			1
